datetime,data,type,unit,network,region
2017-10-17 18:00:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-17 18:05:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-17 18:10:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-17 18:15:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-17 18:20:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-17 18:25:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-17 18:30:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-17 18:35:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-17 18:40:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-17 18:45:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-17 18:50:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-17 18:55:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-17 19:00:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-17 19:05:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-17 19:10:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-17 19:15:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-17 19:20:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-17 19:25:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-17 19:30:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-17 19:35:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-17 19:40:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-17 19:45:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-17 19:50:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-17 19:55:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-17 20:00:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-17 20:05:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-17 20:10:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-17 20:15:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-17 20:20:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-17 20:25:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-17 20:30:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-17 20:35:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-17 20:40:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-17 20:45:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-17 20:50:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-17 20:55:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-17 21:00:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-17 21:05:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-17 21:10:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-17 21:15:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-17 21:20:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-17 21:25:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-17 21:30:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-17 21:35:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-17 21:40:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-17 21:45:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-17 21:50:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-17 21:55:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-17 22:00:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-17 22:05:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-17 22:10:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-17 22:15:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-17 22:20:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-17 22:25:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-17 22:30:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-17 22:35:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-17 22:40:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-17 22:45:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-17 22:50:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-17 22:55:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-17 23:00:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-17 23:05:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-17 23:10:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-17 23:15:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-17 23:20:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-17 23:25:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-17 23:30:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-17 23:35:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-17 23:40:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-17 23:45:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-17 23:50:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-17 23:55:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 00:00:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 00:05:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 00:10:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 00:15:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 00:20:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 00:25:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 00:30:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 00:35:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 00:40:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 00:45:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 00:50:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 00:55:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 01:00:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 01:05:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 01:10:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 01:15:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 01:20:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 01:25:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 01:30:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 01:35:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 01:40:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 01:45:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 01:50:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 01:55:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 02:00:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 02:05:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 02:10:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 02:15:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 02:20:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 02:25:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 02:30:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 02:35:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 02:40:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 02:45:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 02:50:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 02:55:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 03:00:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 03:05:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 03:10:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 03:15:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 03:20:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 03:25:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 03:30:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 03:35:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 03:40:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 03:45:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 03:50:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 03:55:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 04:00:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 04:05:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 04:10:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 04:15:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 04:20:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 04:25:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 04:30:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 04:35:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 04:40:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 04:45:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 04:50:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 04:55:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 05:00:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 05:05:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 05:10:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 05:15:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 05:20:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 05:25:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 05:30:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 05:35:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 05:40:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 05:45:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 05:50:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 05:55:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 06:00:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 06:05:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 06:10:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 06:15:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 06:20:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 06:25:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 06:30:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 06:35:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 06:40:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 06:45:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 06:50:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 06:55:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 07:00:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 07:05:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 07:10:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 07:15:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 07:20:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 07:25:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 07:30:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 07:35:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 07:40:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 07:45:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 07:50:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 07:55:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 08:00:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 08:05:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 08:10:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 08:15:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 08:20:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 08:25:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 08:30:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 08:35:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 08:40:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 08:45:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 08:50:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 08:55:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 09:00:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 09:05:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 09:10:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 09:15:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 09:20:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 09:25:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 09:30:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 09:35:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 09:40:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 09:45:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 09:50:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 09:55:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 10:00:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 10:05:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 10:10:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 10:15:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 10:20:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 10:25:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 10:30:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 10:35:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 10:40:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 10:45:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 10:50:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 10:55:00,0.0,gas_ocgt,MW,nem,NSW1
2017-10-18 11:00:00,0.0,gas_ocgt,MW,nem,NSW1
